39,943099999800324
17,746600000187755
12,326499999500811
11,617300000041723
11,802799999713898
14,733500000089407
11,651000000536442
12,040699999779463
14,82039999961853
12,038900000043213
12,128700000233948
11,46710000000894
11,354000000283122
11,71889999974519
11,703199999406934
11,384800000116229
11,751000000163913
11,809999999590218
12,721300000324845
12,128999999724329
11,769199999980628
11,170400000177324
11,024900000542402
11,831299999728799
11,191300000064075
10,850200000219047
11,380099999718368
11,67379999998957
11,476899999193847
11,979799999855459
11,606799999251962
12,035299999639392
11,115500000305474
11,361899999901652
12,965200000442564
11,44510000012815
11,030300000682473
11,4695999994874
11,66330000013113
11,354800000786781
13,429299999959767
13,32219999935478
12,076000000350177
11,683999999426305
11,565500000491738
11,114799999631941
11,134300000034273
11,115699999965727
11,287700000219047
11,271199999377131
11,316399999894202
11,168099999427795
10,983199999667704
11,760599999688566
11,555099999532104
10,784199999645352
10,941999999806285
10,840799999423325
10,619500000029802
11,621100000105798
11,409200000576675
10,501699999906123
10,717600000090897
10,904399999417365
10,432799999602139
10,880300000309944
10,729299999773502
10,73380000051111
11,14199999999255
11,032600000500679
11,1097999997437
11,31220000050962
11,039600000716746
11,563099999912083
11,488200000487268
10,702099999412894
12,239099999889731
11,935800000093877
11,732900000177324
10,912500000558794
11,419299999251962
11,871500000357628
10,961600000038743
11,851999999955297
12,913200000301003
12,213100000284612
11,533200000412762
11,498100000433624
12,245799999684095
11,44649999961257
11,458999999798834
11,17920000012964
11,46610000077635
11,308600000105798
11,13469999935478
11,399999999441206
11,598599999211729
11,486800000071526
10,874900000169873
11,551699999719858
11,338399999774992
11,212700000032783
11,423099999316037
12,16469999961555
11,638799999840558
11,028899999335408
12,066499999724329
11,47109999973327
10,88329999987036
10,987900000065565
11,227099999785423
11,40639999974519
11,030499999411404
11,15529999975115
11,078700000420213
11,628100000321865
10,969800000078976
10,664600000716746
11,455800000578165
11,78819999936968
11,880699999630451
11,486200000159442
11,370300000533462
11,200100000016391
11,017599999904633
10,986800000071526
12,907100000418723
10,942099999636412
11,22109999973327
11,158400000073016
10,970799999311566
11,487600000575185
11,095900000073016
10,967699999921024
11,253299999982119
12,1402000002563
11,301500000059605
11,000500000081956
10,67909999936819
11,21059999987483
11,17269999999553
11,443799999542534
11,365000000223517
14,671500000171363
10,960699999704957
10,353300000540912
11,407300000078976
10,391900000162423
11,395899999886751
10,89089999999851
11,28690000064671
10,08680000063032
12,379700000397861
11,089399999938905
11,18019999936223
10,930800000205636
11,017900000326335
11,262299999594688
10,822099999524653
11,225599999539554
11,881000000052154
10,881400000303984
10,917500000447035
11,20240000076592
10,785399999469519
11,142099999822676
11,195199999958277
11,365499999374151
11,224200000055134
11,677500000223517
10,792299999855459
12,135900000110269
11,51009999960661
10,828499999828637
12,0531000001356
11,099299999885261
11,456000000238419
10,852099999785423
11,48519999999553
10,95310000050813
11,035300000570714
11,423600000329316
11,625500000081956
10,931700000539422
10,993300000205636
11,111399999819696
10,81389999948442
11,051200000569224
11,082100000232458
11,016499999910593
11,760999999940395
10,742600000463426
11,569799999706447
11,281300000846386
12,328300000168383
11,333899999968708
11,125799999572337
11,422600000165403
10,903099999763072
11,24959999974817
11,320199999958277
10,566700000315905
11,119099999777973
11,06929999962449
12,872899999842048
10,976999999955297
10,952399999834597
11,250599999912083
11,126000000163913
13,512799999676645
11,686900000087917
12,970799999311566
11,551900000311434
11,42839999962598
11,185800000093877
11,100000000558794
11,649100000038743
11,141699999570847
11,135299999266863
11,054800000041723
10,886399999260902
11,199900000356138
11,474200000055134
11,206100000068545
11,147099999710917
11,325299999676645
11,068399999290705
11,851700000464916
11,32689999975264
10,959999999962747
11,411299999803305
11,528399999253452
11,269600000232458
11,061900000087917
12,4621000001207
11,37430000025779
10,617000000551343
11,033600000664592
11,267800000496209
10,869599999859929
11,803899999707937
11,031899999827147
10,88260000012815
10,917100000195205
11,692100000567734
11,313200000673532
11,137800000607967
11,312300000339746
11,54480000026524
11,4375
11,31150000076741
11,186999999918044
11,23519999999553
11,066700000315905
13,770499999634922
11,452899999916553
11,683199999853969
11,21929999999702
13,003600000403821
11,25109999999404
12,139200000092387
11,103200000710785
11,002799999900162
11,451099999248981
11,222199999727309
12,22330000065267
11,14879999961704
11,350600000470877
11,167899999767542
11,553700000047684
11,378399999812245
12,208399999886751
11,66840000078082
11,338699999265373
11,039900000207126
11,135400000028312
10,94510000012815
11,683899999596179
11,815899999812245
12,021399999968708
11,422600000165403
11,321199999190867
11,720900000073016
12,86019999999553
11,214099999517202
11,403399999253452
11,183300000615418
10,57730000000447
12,080000000074506
11,045699999667704
12,104899999685585
11,00069999974221
11,180399999953806
10,77529999986291
10,857199999503791
10,600700000301003
10,986100000329316
11,114099999889731
11,28150000050664
10,720499999821186
11,029000000096858
10,847599999979138
11,049700000323355
12,172900000587106
11,337400000542402
11,294599999673665
11,187699999660254
11,020700000226498
10,88939999975264
11,162499999627471
10,755900000222027
10,603500000201166
11,272299999371171
11,253200000151992
10,83420000039041
11,723000000230968
10,707999999634922
10,565200000070035
13,756499999202788
11,959999999962747
11,895700000226498
9,840300000272691
10,43709999974817
11,07689999975264
10,513399999588728
11,500599999912083
11,026800000108778
11,155799999833107
10,922900000587106
10,574800000526011
11,663499999791384
11,24129999987781
10,715199999511242
11,230800000019372
11,348799999803305
11,67740000039339
11,246499999426305
10,897300000302494
11,011899999342859
11,316899999976158
11,211799999698997
11,0472999997437
11,385200000368059
10,984600000083447
11,070899999700487
11,03830000013113
11,058499999344349
11,005599999800324
12,675300000235438
12,176400000229478
11,040000000037253
11,074000000022352
11,284099999815226
11,140999999828637
10,997299999929965
11,821500000543892
10,792499999515712
10,907999999821186
11,175999999977648
11,209099999628961
12,310100000351667
11,888300000689924
10,58570000063628
10,757699999958277
10,962899999693036
10,897699999623
10,576700000092387
11,003700000233948
10,604500000365078
11,077399999834597
11,343599999323487
11,463800000026822
11,3503999998793
11,095999999903142
11,364400000311434
10,720599999651313
12,26839999947697
11,139000000432134
11,06429999973625
10,9906000001356
10,70990000013262
11,182700000703335
10,966900000348687
10,764599999412894
11,413800000213087
10,589800000190735
11,166600000113249
10,854000000283122
11,265500000678003
11,35120000038296
11,099500000476837
11,059799999929965
13,953499999828637
11,164499999955297
10,723699999973178
11,482800000347197
11,561999999918044
10,842300000600517
11,252799999900162
10,969200000166893
11,156700000166893
11,4543999992311
11,230200000107288
11,067100000567734
11,190999999642372
11,632699999958277
11,06940000038594
11,609299999661744
12,136400000192225
11,101700000464916
11,469399999827147
11,093399999663234
11,105699999257922
11,249600000679493
11,455299999564886
10,935600000433624
11,26589999999851
11,170400000177324
10,531600000336766
11,398800000548363
11,237800000235438
11,081800000742078
11,078099999576807
10,8503999998793
10,610999999567866
11,423700000159442
10,95810000039637
11,17379999998957
11,923599999397993
11,139299999922514
11,213000000454485
10,661399999633431
10,787800000049174
10,956699999980628
11,323700000531971
11,96889999974519
10,92020000051707
11,03760000038892
11,016600000672042
10,729700000025332
11,0472999997437
10,698100000619888
10,70339999999851
11,778400000184774
10,818699999712408
11,20130000077188
11,38150000013411
11,816800000146031
11,41399999987334
10,949400000274181
11,03359999973327
10,966000000014901
12,207299999892712
11,155500000342727
14,326800000853837
11,055600000545382
11,698099999688566
10,923000000417233
10,859999999403954
12,517599999904633
11,685399999842048
11,318400000222027
11,062699999660254
10,450600000098348
10,885200000368059
11,027300000190735
10,44359999988228
10,83600000012666
10,494400000199676
10,624200000427663
10,652199999429286
11,323300000280142
10,463399999774992
10,317400000058115
11,047499999403954
10,712700000032783
12,186599999666214
13,918300000019372
12,305900000035763
11,550800000317395
12,63109999988228
10,633100000210106
10,337900000624359
10,469800000078976
10,74129999987781
10,570299999788404
10,734199999831617
11,413100000470877
10,647099999710917
11,03179999999702
13,083999999798834
13,098100000061095
11,349899999797344
11,060200000181794
11,781999999657273
10,368999999947846
10,781199999153614
10,82160000037402
13,330599999986589
10,993700000457466
10,744900000281632
11,836300000548363
12,332700000144541
12,413200000301003
13,09070000052452
10,722699999809265
11,686299999244511
12,176900000311434
10,894399999640882
11,111399999819696
11,080000000074506
11,026399999856949
11,135700000450015
10,976300000213087
10,629999999888241
10,48490000050515
14,13260000012815
14,37250000052154
13,157800000160933
12,472299999557436
11,62580000050366
11,037700000219047
11,033300000242889
10,787299999967217
12,35990000050515
12,45449999999255
12,47759999986738
11,404400000348687
12,325300000607967
11,661199999973178
12,315399999730289
12,853200000710785
11,582200000062585
10,8656000001356
11,048499999567866
10,849999999627471
10,991899999789894
12,279799999669194
10,885200000368059
11,032500000670552
10,471599999815226
12,075899999588728
11,428700000047684
11,212500000372529
11,01270000077784
11,22109999973327
11,144900000654161
10,971800000406802
11,057099999859929
11,457499999552965
11,247200000099838
11,297799999825656
11,119099999777973
11,104199999943376
11,106800000183284
11,443400000222027
11,16509999986738
10,834300000220537
11,005300000309944
11,227400000207126
11,10910000000149
11,091500000096858
11,071500000543892
11,148299999535084
12,394300000742078
13,104700000025332
12,479900000616908
13,097699999809265
11,618800000287592
11,340500000864267
11,067200000397861
12,63329999987036
11,257799999788404
11,07329999934882
11,077499999664724
12,107400000095367
11,06140000000596
11,29879999998957
10,938900000415742
10,74489999935031
12,197900000028312
12,847900000400841
13,322399999946356
11,15789999999106
10,89049999974668
11,020999999716878
10,952600000426173
11,012400000356138
12,029099999926984
13,360999999567866
14,385300000198185
11,485700000077486
11,245799999684095
11,437300000339746
10,941399999894202
10,709800000302494
11,043099999427795
10,995199999772012
12,958999999798834
11,528199999593198
12,293999999761581
18,6382999997586
12,746900000609457
13,809399999678135
11,63870000001043
10,756599999964237
11,212599999271333
10,856800000183284
14,1003999998793
